id,"ctime","turbo_id","pair","direction","contract","return","strategy",timeleft
19012,"2017-06-23 00:30:27","4mL2ToK6WxJeJ4jEi","AUD-USD","long","1min","67000","atr:stochs",3
19013,"2017-06-23 00:30:33","H5QtFWarRCDG45zJ6","USD-TRY","short","1min","55000","atr:cci:cmo:stochs",29
19014,"2017-06-23 00:30:35","yQs2ZpWD2n2aSyTdp","USD-TRY","short","1min","55000","atr:cci:cmo:rsi",29
19015,"2017-06-23 00:30:36","RQBvbmG2B4Rt9Mttf","USD-TRY","short","1min","55000","atr:cci:cmo",29
19016,"2017-06-23 00:30:38","cAXi2md35X52uTkoH","USD-TRY","short","1min","55000","atr:cmo:rsi:stochs",29
19017,"2017-06-23 00:30:39","CbFgdmrKPfkrDn3Sh","USD-TRY","short","1min","55000","atr:cmo:stochs",29
19018,"2017-06-23 00:30:41","NvQ8wY6z2YFBpg8Mw","USD-TRY","short","1min","55000","atr:cmo:rsi",29
19019,"2017-06-23 00:30:42","zqrw67rfSeJdpNwpo","USD-TRY","short","1min","55000","atr:cmo",29
19020,"2017-06-23 00:30:43","MXRPkBPT8BvoskZFe","AUD-USD","long","1min","67000","atr:cci",29
19021,"2017-06-23 00:30:45","RacqLctHwNfZcvyuo","AUD-USD","long","1min","67000","atr:cci:mfi",29
19022,"2017-06-23 00:30:46","uBym3hkWijHYYySMi","AUD-USD","long","1min","67000","atr:bearish:cci:mfi",29
19023,"2017-06-23 00:30:48","X4yPBqsPFbqQSgtN7","AUD-USD","long","1min","67000","atr:bearish:cci",29
19024,"2017-06-23 00:30:49","PvXbGcrPHkdmQaQfp","AUD-USD","long","1min","67000","cci:mfi",29
19025,"2017-06-23 00:30:50","pw8L5RhMbPL4kSzMd","AUD-USD","long","1min","67000","bearish:cci:mfi",29
19026,"2017-06-23 00:30:52","2ZXsLWzXvvsHy2fnB","AUD-USD","long","1min","67000","bearish:cci",29
19027,"2017-06-23 00:31:10","j8K5x3MAb9ssFegM2","EUR-USD","long","1min","55000","bullish:mfi:morningstar",52
19028,"2017-06-23 00:31:11","zNQisB6LoiQDokrsW","EUR-USD","long","1min","55000","bullish:morningstar",52
19029,"2017-06-23 00:31:13","nE9DeqnsCKGhTEk4C","EUR-USD","long","1min","-100000","mfi:morningstar",52
19030,"2017-06-23 00:31:17","M4SAAEroe8pj28b9g","USD-JPY","short","1min","-100000","macd:stochs",45
19031,"2017-06-23 00:31:55","gFFJRhcNDjpaoMxgp","USD-JPY","short","1min","-100000","atr:macd",7
19032,"2017-06-23 00:31:56","2bj7CFvvDmpTXeCQu","USD-JPY","short","1min","0","atr:macd:stochs",7
19033,"2017-06-23 00:31:58","c4T7ca5cd79wxoaAG","USD-JPY","short","1min","0","atr:cci:macd:stochs",7
19034,"2017-06-23 00:31:59","zztgoPzAvtoDjmhRW","USD-JPY","short","1min","0","atr:cci:macd",7
19035,"2017-06-23 00:32:00","SF73eoaz5kreRKGFZ","USD-JPY","short","1min","61000","cci:macd:stochs",7
19036,"2017-06-23 00:32:02","k8bkpSBkNC5n3fZYg","USD-JPY","short","1min","61000","cci:macd",7
19037,"2017-06-23 00:32:04","4ZbQfQcQkZ8uNHhmk","USD-MXN","short","1min","55000","cci:haramicross",7
19038,"2017-06-23 00:32:05","wgTRjFQnDKocD6bwA","USD-TRY","short","1min","-100000","cci:haramicross",7
19039,"2017-06-23 00:32:06","FM5kSPQB2BKw2bTAh","USD-TRY","short","1min","-100000","cci:haramicross:stochs",7
19040,"2017-06-23 00:32:08","EfTCCdvdnWhnGdxML","USD-TRY","short","1min","-100000","haramicross:stochs",7
19041,"2017-06-23 00:32:28","z5FGMzDCywMDs8Eog","USD-JPY","long","1min","-100000","ao:mfi",34
19042,"2017-06-23 00:32:29","qcTZAfQ6T6sM4sNqj","USD-JPY","long","1min","-100000","mfi:sixCross",34
19043,"2017-06-23 00:32:31","Ao77F7LGSAs8BcCy3","USD-TRY","short","1min","-100000","cci:haramicross:rsi:stochs",34
19044,"2017-06-23 00:32:33","NqeW944vEQ52Ayw6z","USD-TRY","short","1min","-100000","haramicross:rsi:stochs",34
19045,"2017-06-23 00:32:34","AGdmNuJn8jRKSEtnE","USD-TRY","short","1min","-100000","cci:haramicross:rsi",34
19046,"2017-06-23 00:32:35","Nb6STxjShGP8TzFNg","USD-TRY","short","1min","-100000","haramicross:rsi",34
19047,"2017-06-23 00:33:00","avGnz9vWFYsmPbB2t","USD-TRY","short","1min","55000","cci:cmo:haramicross:stochs",3
19048,"2017-06-23 00:33:01","4Wj4EKZEA2raduTmn","USD-TRY","short","1min","55000","cmo:haramicross:rsi:stochs",3
19049,"2017-06-23 00:33:02","RGo3weup4qLBuj5hz","USD-TRY","short","1min","55000","cmo:haramicross:stochs",3
19050,"2017-06-23 00:33:04","zAQTNSs4h5i2qFeTs","USD-TRY","short","1min","-100000","cci:cmo:haramicross:rsi",3
19051,"2017-06-23 00:33:05","HMkrgEN5gvQ4eQ8Hm","USD-TRY","short","1min","-100000","cci:cmo:haramicross",3
19052,"2017-06-23 00:33:06","2pXTMNKfChRyh4noy","USD-TRY","short","1min","-100000","cmo:haramicross:rsi",3
19053,"2017-06-23 00:33:08","EA4NxKekQpxpCAtFp","USD-TRY","short","1min","-100000","cmo:haramicross",3
19054,"2017-06-23 00:33:09","6g9gcBvQveJxL9ehA","AUD-USD","short","1min","67000","rsi:stochs",3
19055,"2017-06-23 00:33:11","XayxcsDa2FtGP3y7q","AUD-USD","short","1min","-100000","rsi:shootingstar:stochs",3
19056,"2017-06-23 00:33:12","PWKMQLg2ma7vkzuwm","AUD-USD","short","1min","-100000","atr:rsi:shootingstar:stochs",3
19057,"2017-06-23 00:33:14","xjEZsKthbY3XR37dd","AUD-USD","short","1min","-100000","cci:rsi:shootingstar:stochs",3
19058,"2017-06-23 00:33:15","gBxcDqYQ2Doc23WDx","AUD-USD","short","1min","67000","atr:rsi:stochs",3
19059,"2017-06-23 00:33:16","piftJ9CR7mPKnbLWu","AUD-USD","short","1min","67000","atr:cci:rsi:stochs",3
19060,"2017-06-23 00:33:18","2BQ5rBK6gEncna33h","AUD-USD","short","1min","67000","cci:rsi:stochs",3
19061,"2017-06-23 00:33:19","XidZocsiEH3wx4Sue","AUD-USD","short","1min","67000","rsi:shootingstar",3
19062,"2017-06-23 00:33:20","YGbvQ4qvWsj7K9dMJ","AUD-USD","short","1min","-100000","atr:rsi:shootingstar",3
19063,"2017-06-23 00:33:22","W8nzdxe95ttGewecr","AUD-USD","short","1min","0","atr:cci:rsi:shootingstar",3
19064,"2017-06-23 00:33:23","FvCPhRdzxiMBtQBSB","AUD-USD","short","1min","0","cci:rsi:shootingstar",3
19065,"2017-06-23 00:33:25","A8qFfD6KRd8jfbeD8","AUD-USD","short","1min","-100000","atr:rsi",3
19066,"2017-06-23 00:33:26","BjQYRwTmTtEd9ZYKi","AUD-USD","short","1min","-100000","atr:cci:rsi",3
19067,"2017-06-23 00:33:27","ZGJacRQTiqhkC6S5D","AUD-USD","short","1min","-100000","cci:rsi",3
19068,"2017-06-23 00:33:42","Eggx5xAjZy4YFLF5i","USD-CAD","long","1min","-100000","bearish:cci",20
19069,"2017-06-23 00:33:44","bPcQikL827hksupso","USD-CAD","long","1min","-100000","atr:bearish:cci",20
19070,"2017-06-23 00:33:45","z4sWcyg8e8wgbjswb","USD-CAD","long","1min","-100000","atr:bearish:cci:mfi",20
19071,"2017-06-23 00:33:46","QKMqGQRDBzR6ZxpWo","USD-CAD","long","1min","-100000","bearish:cci:mfi",20
19072,"2017-06-23 00:33:48","7oGcPK72xTFwTsvqj","USD-CAD","long","1min","-100000","atr:cci",20
19073,"2017-06-23 00:33:49","Wf2jB4HxzthPZYs95","USD-CAD","long","1min","-100000","atr:cci:mfi",20
19074,"2017-06-23 00:33:50","SkLxeycknApR9ZgaK","USD-CAD","long","1min","-100000","cci:mfi",20
19075,"2017-06-23 00:33:52","BpiiBzfKzgv69GE9b","AUD-USD","short","1min","67000","cmo:shootingstar:stochs",20
19076,"2017-06-23 00:33:54","KMKeJqyLYhWoarRvA","AUD-USD","short","1min","67000","cmo:rsi:shootingstar:stochs",20
19077,"2017-06-23 00:33:55","Nb6zX6rom8tos3J3D","AUD-USD","short","1min","67000","atr:cmo:shootingstar:stochs",20
19078,"2017-06-23 00:33:56","m5L8Nh8RKuJQr4wZL","AUD-USD","short","1min","67000","cci:cmo:shootingstar:stochs",20
19079,"2017-06-23 00:33:58","4jgK9PGTLReHpo3ix","AUD-USD","short","1min","67000","cmo:shootingstar",20
19080,"2017-06-23 00:33:59","vWJfKnyXaFHaLzRap","AUD-USD","short","1min","67000","cmo:rsi:shootingstar",20
19081,"2017-06-23 00:34:01","pJq9Nh2mmkXrRdnZS","AUD-USD","short","1min","67000","atr:cmo:rsi:shootingstar",20
19082,"2017-06-23 00:34:02","jF2e7sCRArqwcDzdQ","AUD-USD","short","1min","67000","cci:cmo:rsi:shootingstar",20
19083,"2017-06-23 00:34:03","37aBcK6Z9gQGXPKco","AUD-USD","short","1min","67000","atr:cmo:shootingstar",20
19084,"2017-06-23 00:34:05","YcnWpmr7s6qJfB8Jw","AUD-USD","short","1min","67000","atr:cci:cmo:shootingstar",20
19085,"2017-06-23 00:34:06","fz6mxdgqjQQj33eBZ","AUD-USD","short","1min","67000","cci:cmo:shootingstar",20
19086,"2017-06-23 00:34:17","bB9n97F3sju3kBSLb","USD-CAD","long","1min","75000","cci:mfi:stochs",45
19087,"2017-06-23 00:34:18","suj8zN75Y2eTPLm2p","USD-CAD","long","1min","75000","mfi:stochs",45
19088,"2017-06-23 00:34:19","YJo8HocFhj68nf3RM","USD-CAD","long","1min","75000","cci:stochs",45
19089,"2017-06-23 00:34:21","DNJJPF5CS8fwwbf57","USD-CNH","long","1min","55000","atr:cci:stochs",45
19090,"2017-06-23 00:34:22","psNwK4mXqHYqDfKGJ","USD-CNH","long","1min","55000","atr:cci:mfi:stochs",45
19091,"2017-06-23 00:34:24","M4QiMEjLLMLqHgPoN","USD-CNH","long","1min","55000","atr:bearish:cci:stochs",45
19092,"2017-06-23 00:34:25","tTj7vfN3Zhzbz7QMn","USD-CNH","long","1min","55000","atr:stochs",45
19093,"2017-06-23 00:34:26","KPHQepYTA2n8yxswj","USD-CNH","long","1min","55000","atr:mfi:stochs",45
19094,"2017-06-23 00:34:28","WojmnmjMiMnGa7hy8","USD-CNH","long","1min","55000","atr:bearish:mfi:stochs",45
19095,"2017-06-23 00:34:29","u3nPk2vWhdJzitnNj","USD-CNH","long","1min","55000","atr:bearish:stochs",45
19096,"2017-06-23 00:34:31","u6JGyTXFKuAQaCTap","USD-TRY","long","1min","-100000","bullish:dragonflydoji:macd:mfi",45
19097,"2017-06-23 00:34:32","7aACsMrNFxxWLESKv","USD-TRY","long","1min","55000","bullish:dragonflydoji:macd",45
19098,"2017-06-23 00:34:34","camiKyohZgaFCTvdj","USD-TRY","short","1min","55000","cmo:hangingman:rsi",45
19099,"2017-06-23 00:34:35","6PwJdeab4ZowQ33jh","USD-TRY","short","1min","55000","cmo:hangingman:rsi:stochs",45
19100,"2017-06-23 00:34:36","6hKYCcoCkApfTWxqR","USD-TRY","short","1min","55000","cmo:hangingman",45
19101,"2017-06-23 00:34:38","xmQnWwwgRFi2CThFk","USD-TRY","short","1min","55000","cmo:hangingman:stochs",45
19102,"2017-06-23 00:35:04","Lrsn5JP6w3eASv5C4","EUR-GBP","long","1min","-100000","atr:stochs",57
19103,"2017-06-23 00:35:06","cshtMw5iYuWMvcTb2","EUR-GBP","long","1min","-100000","atr:bearish:stochs",57
19104,"2017-06-23 00:35:07","aw4ZgRd28bfPGZdb4","EUR-GBP","long","1min","-100000","atr:bearish:cci:stochs",57
19105,"2017-06-23 00:35:08","dBhzHrgsZvNBSezBA","EUR-GBP","long","1min","-100000","atr:bearish:mfi:stochs",57
19106,"2017-06-23 00:35:10","KYGoDDmA5kRQ6Qz3i","EUR-GBP","long","1min","-100000","atr:cci:stochs",57
19107,"2017-06-23 00:35:11","sTDqM7YYbgvEdWzPE","EUR-GBP","long","1min","-100000","atr:cci:mfi:stochs",57
19108,"2017-06-23 00:35:13","nPMNqrJg9G6Y67xkH","EUR-GBP","long","1min","-100000","atr:mfi:stochs",57
19109,"2017-06-23 00:35:14","BD8TcQdTfhNMH2fxL","EUR-GBP","long","1min","-100000","bearish:stochs",57
19110,"2017-06-23 00:35:15","CFjFLg7MF4NHSvzEA","EUR-GBP","long","1min","-100000","bearish:cci:stochs",57
19111,"2017-06-23 00:35:17","7oygWxoqWh428wFwd","EUR-GBP","long","1min","-100000","bearish:cci:mfi:stochs",57
19112,"2017-06-23 00:35:18","9tsn9SX8wPk3iheqN","EUR-GBP","long","1min","-100000","bearish:mfi:stochs",57
19113,"2017-06-23 00:35:20","koeRpxyWZ6vae4JFT","EUR-GBP","long","1min","-100000","cci:stochs",57
19114,"2017-06-23 00:35:21","gBEnu54HhpvK6gE5o","EUR-GBP","long","1min","-100000","cci:mfi:stochs",57
19115,"2017-06-23 00:35:22","DZx4quSjmtHkFvyFK","EUR-GBP","long","1min","-100000","mfi:stochs",57
19116,"2017-06-23 00:35:24","Q5kCLvAfJJPA3zSRR","EUR-GBP","long","1min","-100000","atr:bearish:cci",57
19117,"2017-06-23 00:35:25","vvettpbEQuh8rdTBv","EUR-GBP","long","1min","-100000","atr:cci",57
19118,"2017-06-23 00:35:26","HdoCgcNpGnRL32Wgw","EUR-GBP","long","1min","-100000","atr:cci:mfi",57
19119,"2017-06-23 00:35:28","8nMbQJJNAka2gC3es","EUR-GBP","long","1min","-100000","bearish:cci",57
19120,"2017-06-23 00:35:29","AQXLGDnmdzrb6XZph","EUR-GBP","long","1min","-100000","bearish:cci:mfi",57
19121,"2017-06-23 00:35:31","xZnBukNSdRFH9AjcE","EUR-GBP","long","1min","-100000","cci:mfi",57
19122,"2017-06-23 00:35:32","uh6jiSXcAJaTgpMqd","USD-CAD","long","1min","75000","atr:cci:mfi:stochs",57
19123,"2017-06-23 00:35:33","nc7sx4SjZHnoe6XzG","USD-CAD","long","1min","75000","bearish:cci:mfi:stochs",57
19124,"2017-06-23 00:35:35","8i7EKcYRzY5z88HQw","USD-CAD","long","1min","75000","atr:cci:stochs",57
19125,"2017-06-23 00:35:36","Jfzg9Dj49usjeKJov","USD-CAD","long","1min","75000","atr:bearish:cci:stochs",57
19126,"2017-06-23 00:35:38","qM8DwukbndYW9ZXnf","USD-CAD","long","1min","75000","atr:mfi:stochs",57
19127,"2017-06-23 00:35:39","wZa26dWPt9qoiowKE","USD-CAD","long","1min","75000","atr:bearish:mfi:stochs",57
19128,"2017-06-23 00:35:40","BjcsEuEnsNqyGQ8Af","USD-CAD","long","1min","75000","bearish:mfi:stochs",57
19129,"2017-06-23 00:35:42","g9gWGy7Y2W34cosYt","USD-CAD","long","1min","75000","atr:stochs",57
19130,"2017-06-23 00:35:43","TWGAB7xKnyrKMuyMN","USD-CAD","long","1min","75000","atr:bearish:stochs",57
19131,"2017-06-23 00:35:45","tLgFYT6A8kdQ4LcbS","USD-CAD","long","1min","75000","bearish:stochs",57
19132,"2017-06-23 00:35:46","4mBvi8BtXXKKTzYCp","USD-CNH","long","1min","55000","atr:haramicross:mfi",57
19133,"2017-06-23 00:35:47","5nmRpuThzTECjLCzX","USD-CNH","long","1min","55000","atr:haramicross",57
19134,"2017-06-23 00:35:49","9Qiz3STEchPR8boNa","USD-CNH","long","1min","55000","haramicross:mfi",57
19135,"2017-06-23 00:36:30","ZGbedavaiPkq9Z99W","USD-MXN","long","1min","-100000","bullish:mfi",32
19136,"2017-06-23 00:36:32","QRdg6jMtc3gtpd4hi","USD-CHF","long","1min","-100000","bearish:dragonflydoji",32
19137,"2017-06-23 00:36:33","zzwnPuHm4XSw3XLYB","USD-CHF","long","1min","-100000","bearish:dragonflydoji:mfi",32
19138,"2017-06-23 00:36:34","qHX2gkXtdvK4Butjx","USD-CHF","long","1min","-100000","atr:bearish:dragonflydoji:mfi",32
19139,"2017-06-23 00:36:36","4doK9cf8rZ3ghzESQ","USD-CHF","long","1min","-100000","atr:bearish:dragonflydoji",32
19140,"2017-06-23 00:36:37","Xeh5RYDbhGdbrt2Qd","USD-CHF","long","1min","-100000","dragonflydoji:mfi",32
19141,"2017-06-23 00:36:39","xEgKJi4sZcop9esfH","USD-CHF","long","1min","-100000","atr:dragonflydoji:mfi",32
19142,"2017-06-23 00:36:40","bAN8WkFAxbrYQACE6","USD-CHF","long","1min","-100000","atr:dragonflydoji",32
19143,"2017-06-23 00:37:32","wRjAYRHeg8rvwnKdN","USD-CHF","long","1min","-100000","ao:atr:bearish",30
19144,"2017-06-23 00:37:33","dxja7qgDF9pEv2b9v","USD-CHF","long","1min","-100000","ao:atr:bearish:mfi",30
19145,"2017-06-23 00:37:35","NFgwDCNWtkTPBMrJg","USD-CHF","long","1min","70000","ao:bearish",30
19146,"2017-06-23 00:37:36","6auHzoYJMYc3jpvox","USD-CHF","long","1min","70000","ao:bearish:mfi",30
19147,"2017-06-23 00:37:38","hbxwY7mvmvMH8rq7o","USD-CHF","long","1min","70000","ao:atr",30
19148,"2017-06-23 00:37:39","oxLzEMhhTh9Mf98YJ","USD-CHF","long","1min","-100000","ao:atr:mfi",30
19149,"2017-06-23 00:37:41","HeJehk2HQEwDTZjAe","USD-CHF","long","1min","-100000","ao:mfi",30
19150,"2017-06-23 00:38:05","o5nZtfyADebxH3gaz","USD-TRY","long","1min","55000","atr:bearish:macd:mfi",58
19151,"2017-06-23 00:38:06","Xety2hRBn9pjgb5ce","USD-TRY","long","1min","55000","atr:macd:mfi",58
19152,"2017-06-23 00:38:07","NEJ8svLFMppb2d8Ry","USD-TRY","long","1min","55000","atr:mfi",58
19153,"2017-06-23 00:38:09","DQzyCPEYHayZxboj6","USD-TRY","long","1min","55000","atr:bearish:macd",58
19154,"2017-06-23 00:38:10","v3HQFy7Taa5ni8TGS","USD-TRY","long","1min","55000","atr:macd",58
19155,"2017-06-23 00:38:25","2SWZ2wiSr9wCPkckR","AUD-USD","long","1min","-100000","bullish:mfi",37
19156,"2017-06-23 00:39:11","CCx5w6mXbfi7yFvBn","USD-CNH","long","1min","0","atr:dragonflydoji:mfi",51
19157,"2017-06-23 00:39:12","Rg5Wr3Psg7kjxhAqH","USD-CNH","long","1min","0","atr:bearish:dragonflydoji:mfi",51
19158,"2017-06-23 00:39:14","Maf2CQmuk7xdMAy2r","USD-CNH","long","1min","0","atr:dragonflydoji",51
19159,"2017-06-23 00:39:15","4dmEE7JzXqDRzjy4D","USD-CNH","long","1min","0","atr:bearish:dragonflydoji",51
19160,"2017-06-23 00:40:22","KCSduYWZCXBcqixkb","USD-TRY","long","1min","-100000","bearish:stochs",40
19161,"2017-06-23 00:40:23","MAhn3eLiTfHDDSSA2","USD-TRY","long","1min","-100000","bearish:mfi:stochs",40
19162,"2017-06-23 00:40:25","A9ouaBoWDPkPNYoWN","USD-TRY","long","1min","-100000","mfi:stochs",40
19163,"2017-06-23 00:40:29","KeJpW3fPobGimskep","USD-MXN","long","1min","-100000","bullish:macd:mfi",33
19164,"2017-06-23 00:40:31","SgJ9fuof3cdT9RAHn","USD-MXN","long","1min","-100000","bullish:macd",33
19165,"2017-06-23 00:40:34","xuPdL9SCWC3AkYH6h","USD-JPY","long","1min","-100000","bullish:macd",27
19166,"2017-06-23 00:40:36","F24oTjCRYWcKhEZvT","USD-JPY","long","1min","-100000","bullish:macd:mfi",27
19167,"2017-06-23 00:40:37","4Zs3uZ3vGGh4se56n","USD-JPY","long","1min","-100000","macd:mfi",27
19168,"2017-06-23 00:40:49","a2LW6rJG8RGgcz5Er","USD-JPY","long","1min","-100000","fsar:mfi",13
19169,"2017-06-23 00:41:22","XatshfyuApeq88zKq","EUR-USD","long","1min","-100000","bearish:mfi",40
19170,"2017-06-23 00:41:24","2Zu6o7iNjXieWJ2te","EUR-USD","long","1min","-100000","atr:bearish:mfi",40
19171,"2017-06-23 00:41:25","FawMeFpgiA6K5bLM5","EUR-USD","long","1min","-100000","atr:bearish",40
19172,"2017-06-23 00:41:38","NkzJYyEXc9F6oKSiH","USD-MXN","long","1min","-100000","bearish:macd:mfi:stochs",24
19173,"2017-06-23 00:41:40","SYqqxP8LB9rvXhf82","USD-MXN","long","1min","-100000","bearish:macd:stochs",24
19174,"2017-06-23 00:41:41","auFnTQhnLrA63Sjai","USD-MXN","long","1min","-100000","mfi:stochs",24
19175,"2017-06-23 00:41:42","nwP8tYYYThQP6cqS2","USD-MXN","long","1min","-100000","macd:mfi:stochs",24
19176,"2017-06-23 00:41:44","WAnZi2QnTBT3CBd3K","USD-MXN","long","1min","-100000","macd:stochs",24
19177,"2017-06-23 00:41:48","wdgdJYikMGJcaQcg7","USD-MXN","long","1min","-100000","atr:bearish:macd:mfi",14
19178,"2017-06-23 00:41:50","b4NutHKveMGjXEfNR","USD-MXN","long","1min","-100000","bearish:cci:macd:mfi",14
19179,"2017-06-23 00:41:51","zL6wAYDgX7tATBHFw","USD-MXN","long","1min","-100000","atr:bearish:mfi:stochs",14
19180,"2017-06-23 00:41:52","fC4XWJ22hYnhRdJKv","USD-MXN","long","1min","-100000","atr:bearish:cci:mfi",14
19181,"2017-06-23 00:41:54","hdB22T5vBvCsFvRAq","USD-MXN","long","1min","-100000","atr:bearish:macd:stochs",14
19182,"2017-06-23 00:41:55","Gw3JYtRDYYYPf392D","USD-MXN","long","1min","-100000","bearish:cci:macd:stochs",14
19183,"2017-06-23 00:41:57","nNeuWv32wjyoNgLXq","USD-MXN","long","1min","-100000","atr:bearish:macd",14
19184,"2017-06-23 00:41:58","qH647GwhgTgv857J4","USD-MXN","long","1min","-100000","atr:bearish:cci:macd",14
19185,"2017-06-23 00:41:59","Zdgxh3Mqe9NnCE4bf","USD-MXN","long","1min","-100000","bearish:cci:macd",14
19186,"2017-06-23 00:42:01","FLbHqYJS3yQJCALft","USD-MXN","long","1min","-100000","atr:bearish:stochs",14
19187,"2017-06-23 00:42:02","aYTCvkEw9sA5sZzvC","USD-MXN","long","1min","-100000","atr:bearish:cci:stochs",14
19188,"2017-06-23 00:42:03","gWQSbKzw6EDpeTE89","USD-MXN","long","1min","-100000","atr:bearish:cci",14
19189,"2017-06-23 00:42:05","ReeDLcab6EGjNMAkN","USD-MXN","long","1min","55000","atr:macd:mfi:stochs",14
19190,"2017-06-23 00:42:06","eB5MhW2BPriHATjFi","USD-MXN","long","1min","55000","cci:macd:mfi:stochs",14
19191,"2017-06-23 00:42:08","peMySQDCjyPJbvEsJ","USD-MXN","long","1min","55000","atr:macd:mfi",14
19192,"2017-06-23 00:42:09","4DMqdbhbeqTK3tajp","USD-MXN","long","1min","55000","atr:cci:macd:mfi",14
19193,"2017-06-23 00:42:10","ZstH3Xghw9CFyhHqm","USD-MXN","long","1min","55000","cci:macd:mfi",14
19194,"2017-06-23 00:42:12","ZNweQBGRjyHxBjR53","USD-MXN","long","1min","55000","atr:mfi:stochs",14
19195,"2017-06-23 00:42:13","sv7rfgfQhiX6NYDMx","USD-MXN","long","1min","55000","cci:mfi:stochs",14
19196,"2017-06-23 00:42:15","TsYK5hC42BtprKKt9","USD-MXN","long","1min","55000","atr:mfi",14
19197,"2017-06-23 00:42:16","8jHpthDQvPaykdZPr","USD-MXN","long","1min","55000","bearish:macd",14
19198,"2017-06-23 00:42:17","BSoxdk5oTNn38RqvJ","USD-MXN","long","1min","55000","bearish:macd:mfi",14
19199,"2017-06-23 00:42:19","H3b22PYJM3xNv9vB2","USD-MXN","long","1min","55000","atr:macd:stochs",14
19200,"2017-06-23 00:42:20","8FRDr4xEG8HfqMAxA","USD-MXN","long","1min","55000","atr:cci:macd:stochs",14
19201,"2017-06-23 00:42:22","gqtsSmHsuY938Mixr","USD-MXN","long","1min","55000","cci:macd:stochs",14
19202,"2017-06-23 00:42:23","wCxLfRBtqaDdEebEB","USD-MXN","long","1min","55000","atr:macd",14
19203,"2017-06-23 00:42:24","K3SkKtfGFQsyrQ7zH","USD-MXN","long","1min","55000","atr:cci:macd",14
19204,"2017-06-23 00:42:26","i3e6syaR2ExHrnSAJ","USD-MXN","long","1min","55000","cci:macd",14
19205,"2017-06-23 00:42:27","yP7cG654FCyz6k3gt","USD-MXN","long","1min","55000","atr:stochs",14
19206,"2017-06-23 00:42:28","yG3eHCcFtSqwPjfaz","USD-MXN","long","1min","55000","cci:stochs",14
19207,"2017-06-23 00:42:30","WXy3BxvnkJ4YdCNax","USD-CHF","long","1min","70000","ao:bullish:mfi",14
19208,"2017-06-23 00:42:32","e2tMphu45K25tESQQ","USD-CHF","long","1min","70000","ao:bullish",14
19209,"2017-06-23 00:42:45","5uL77BRCzAkYPxgbF","USD-CAD","long","1min","0","ao:mfi",17
19210,"2017-06-23 00:42:47","DX7dvbjd9EWtj3Qc6","USD-CAD","long","1min","0","ao:bullish:mfi",17
19211,"2017-06-23 00:42:48","c27Zqn7zYCvf6rNMB","USD-CAD","long","1min","0","ao:bullish",17
19212,"2017-06-23 00:42:49","bymBgJBHQBrhqcW9m","USD-CAD","short","1min","0","cci:rsi",17
19213,"2017-06-23 00:42:51","H6GsAWgHS6Sudb46L","USD-CAD","short","1min","0","cci:rsi:stochs",17
19214,"2017-06-23 00:42:52","JCpgYccj2BNNe6GZS","USD-CAD","short","1min","0","atr:cci:rsi:stochs",17
19215,"2017-06-23 00:42:54","ssW5vezsTc4pa5mX6","USD-CAD","short","1min","0","atr:cci:rsi",17
19216,"2017-06-23 00:42:55","9FPPtEJj2F9YDw8WX","USD-CAD","short","1min","0","cci:stochs",17
19217,"2017-06-23 00:42:56","2EwmT9xXHaiT9Giyt","USD-CAD","short","1min","0","atr:cci:stochs",17
19218,"2017-06-23 00:42:58","GrELTkqt5EH9kNCQG","USD-CAD","short","1min","0","atr:cci",17
19219,"2017-06-23 00:42:59","dne7RwnKPmLe6xz3B","USD-CAD","short","1min","0","atr:stochs",17
19220,"2017-06-23 00:43:01","Jkz4bbKRfGCQWKzEr","USD-TRY","long","1min","55000","bullish:mfi:stochs",17
19221,"2017-06-23 00:43:02","3FL7SYZg55bWG5pjg","USD-TRY","long","1min","55000","bullish:stochs",17
19222,"2017-06-23 00:43:15","pJLsJMa7T9J6ACeXG","NZD-USD","long","1min","-100000","ao:cci:mfi:stochs",47
19223,"2017-06-23 00:43:16","vzHk6grK4psu2DzsZ","NZD-USD","long","1min","-100000","ao:mfi:stochs",47
19224,"2017-06-23 00:43:17","pc7aesd7ZL7WMicoG","NZD-USD","long","1min","-100000","ao:bearish:mfi:stochs",47
19225,"2017-06-23 00:43:19","K24H2AkR6FJrN8u33","NZD-USD","long","1min","-100000","ao:atr:mfi:stochs",47
19226,"2017-06-23 00:43:20","SD7do3deAxy5ibJon","NZD-USD","long","1min","-100000","ao:cci:mfi",47
19227,"2017-06-23 00:43:22","Ynj2C7KCZMsdyTZeA","NZD-USD","long","1min","-100000","ao:bearish:cci:mfi",47
19228,"2017-06-23 00:43:23","ueK8oGSm2oyZhNvxw","NZD-USD","long","1min","-100000","ao:atr:cci:mfi",47
19229,"2017-06-23 00:43:24","YBJ7XSHPkspZBKdcL","NZD-USD","long","1min","-100000","ao:bearish:mfi",47
